"","plot.index","mod","OM","P","Kppm","Mgppm","Cappm","pH","CEC","K","Mg","Ca","C","N","C.N","spalpha.light","spalpha.l","spalpha.o","spalpha.r"
"106",22,"a",-2.00599527997435,-1.65710126325373,-2.11964965353038,0.199179868107952,0.89872152983244,1.64939631515673,-0.772865250119236,-0.451752227594872,0.682118578114795,1.4244540492859,-2.53298209485893,-2.63849075251913,-0.661629023090103,0.688211051444976,-0.41115084646863,-1.26987372967831,0.978626719461435
"107",22,"b",-1.85616172589273,-0.803635214855761,-1.32802876108764,-0.319967477597823,1.20738560968561,1.78703416505666,-0.512828296172868,-0.330513488176051,-0.351313359185921,1.55339305000526,-2.29042453973711,-2.50161846116814,-0.232685985374453,0.899728662518136,0.0129170185274749,-1.26987372967831,0.978626719461435
"108",22,"c",-1.55649461772949,-0.803635214855761,-2.11964965353038,-0.239985004800701,1.13813999047744,1.92100123126094,-0.574013461807308,-0.720574096874815,-0.181898287497279,1.54069566659684,-1.7608230983482,-2.48253246144082,1.27284266624148,1.3185303797932,0.0129170185274749,-1.26987372967831,-0.219553056043862
"109",22,"d",-1.33174428660705,-0.803635214855761,-1.38527207598387,1.15305130124566,0.853057842444742,1.28783979591786,-0.512828296172868,-0.330513488176051,1.51225242938914,0.990005279449094,-1.48032865128938,-1.30509091305282,-0.731464380924744,0.899728662518136,-0.914173679877862,-1.26987372967831,0.516189148364758
"53",23,"a",1.32780129834175,-0.803635214855761,0.284068828244196,-0.859594350729835,-0.784300929021229,-1.05823496165989,1.36861554708615,-1.21343808154501,-1.33392077498004,-1.29054769707535,1.20231031599861,1.16983165865878,0.300088387613267,-0.129039401358999,1.03491069321261,0.866673433027834,0.978626719461435
"54",23,"b",-0.470201350637723,-1.65710126325373,-0.94133918900529,-1.18625379289423,-1.02371938966623,-0.711651530298979,-1.07879107829143,0.911955611325339,-0.605435966718883,-0.487774043488103,-0.388330926115517,-0.72684043788098,0.544248413300481,-0.347800968601768,0.0129170185274749,0.805756703638331,0.978626719461435
"55",23,"c",1.17796774426012,-1.65710126325373,-0.3760755015736,-1.07145213842296,-1.02371938966623,-1.43051393377216,1.87339316357027,-1.63262405596648,-1.45251132516209,-1.45291289120046,1.09855734137236,0.367882348252757,1.22782244632303,-0.172664986939422,-3.15078597469995,0.866673433027834,-0.418750941764607
"56",23,"d",0.61609191645404,-1.65710126325373,-0.94133918900529,-0.76091567873032,-0.153644216471346,-0.601241211899706,-0.681087501667577,0.0886724862454248,-0.605435966718883,-0.0954606656750735,0.608274810266768,0.0116686313301899,1.01937633373144,-0.391744761403056,0.386528307682667,-1.26987372967831,-0.252011171933894
"76",24,"a",2.00205229170905,-0.304389580904282,0.418354633625902,-1.07145213842296,-1.02371938966623,-0.824543185999362,1.68983766666696,-1.21343808154501,-1.43556981799323,-1.43330815924627,1.74479223528077,0.894531929508937,1.38343327486011,0.603199733956837,2.09666378701412,0.970811269751391,-0.558007296986026
"77",24,"b",2.03951068022945,-0.803635214855761,-0.0386808088401449,-0.962870033917813,-1.02371938966623,-1.05823496165989,1.87339316357027,-1.63262405596648,-1.41862831082436,-1.45291289120046,1.79198383331452,0.626881146549705,1.80012021883946,0.560606494583212,-0.41115084646863,0.909894540361888,-1.05622207517207
"78",24,"c",1.85221873762743,-0.803635214855761,0.329087293448957,-1.07145213842296,-1.02371938966623,-1.43051393377216,2.05694866047359,-1.41136291585664,-1.45251132516209,-1.47300190948964,1.64941544646253,0.714119379740671,1.49133284558134,0.560606494583212,1.03491069321261,0.970811269751391,-0.974172985058898
"79",24,"d",1.62746840650499,-1.65710126325373,-1.15940788051862,-1.43980575048667,-0.784300929021229,-1.43051393377216,2.05694866047359,-2.17304876980678,-1.53721886100641,-1.37708329970576,1.45448323207178,0.468772760455928,1.57580118183849,0.346754770202515,0.559257790394601,0.805756703638331,-1.01491259620979
"80",25,"a",1.62746840650499,-0.803635214855761,0.462612156369537,-1.3084845686594,-1.02371938966623,-1.05823496165989,1.67454137525835,-1.21343808154501,-1.48639433949982,-1.43330815924627,1.45448323207178,0.192442614909415,1.97557203606279,-0.347800968601768,-0.41115084646863,0.701618866914775,-1.4106041924613
"81",25,"b",0.95321741313769,-0.304389580904282,-0.3760755015736,-0.962870033917813,-1.76742105611685,-1.05823496165989,1.61335620962391,-1.63262405596648,-1.4016868036555,-1.67050253439196,0.939572619753855,0.548322649540885,0.800646616048591,0.603199733956837,0.0129170185274749,0.909894540361888,0.000227690775842124
"82",25,"c",1.36525968686215,0.0498308335422072,0.808170475405473,-0.859594350729835,-0.153644216471346,-0.94003027821522,1.72043024948417,-1.03439329016179,-1.36780378931777,-1.02161889805639,1.25354890192506,0.838092842976899,0.800646616048591,-0.0419764073807109,0.386528307682667,0.909894540361888,0.150039396100771
"83",25,"d",1.51509324094377,-0.803635214855761,-0.133498318004089,-1.07145213842296,-1.02371938966623,-1.05823496165989,1.50628216976364,-1.41136291585664,-1.41862831082436,-1.40473700839258,1.35480111050936,0.478772005891956,1.42690865812349,0.0448374777869345,0.724298731718152,0.866673433027834,-1.99940669043556
"110",26,"a",-0.0956174654336669,-0.304389580904282,0.462612156369537,1.40975560457287,1.27243187047599,1.21229751125773,-0.0539395539145715,0.0886724862454248,0.98706570715435,1.1425605010865,-0.0555872557340674,0.398323144918573,-0.661629023090103,0.772990413154633,0.724298731718152,-1.26987372967831,-1.36366833835392
"111",26,"b",-0.694951681760157,-0.803635214855761,-0.576270040018988,1.09981845677467,0.89872152983244,0.816544350337023,-0.29868021645233,-0.216627198295007,0.98706570715435,0.814265074897118,-0.672599255049481,-0.677536189545931,-0.108637237219517,0.560606494583212,0.204923788942192,0.563956134809114,0.0608208526443861
"112",26,"c",1.0281341901785,0.903296881940175,0.765767528080849,1.88348401941741,1.47329763136284,0.978605735597202,0.466134353978164,-0.330513488176051,0.851533649803436,1.03431204852716,0.993030426032572,1.58887878376594,-0.525173531351774,1.40162855024388,-0.649990603788378,0.563956134809114,-1.36366833835392
"113",26,"d",0.204049642729578,0.32458553255401,-1.04944931569273,0.586091888240826,0.942520864525003,0.386926511728186,-0.130421010957621,-0.720574096874815,0.173873363048869,0.726569866442033,0.256426926796374,0.181961203900998,0.187102566749957,1.27689950478387,0.724298731718152,0.701618866914775,-1.27224676319674
"84",27,"a",0.765925470535662,-1.65710126325373,0.85035762744717,-1.3084845686594,-1.02371938966623,-0.94003027821522,1.67454137525835,-1.03439329016179,-1.48639433949982,-1.43330815924627,0.776269213562303,-0.197325950085632,1.61743954948738,0.0448374777869345,1.03491069321261,0.805756703638331,-1.05622207517207
"85",27,"b",0.803383859056068,-0.803635214855761,-0.47545768082509,-1.3084845686594,-0.588681803068789,-0.824543185999362,1.38391183849476,-1.63262405596648,-1.46945283233096,-1.19589927198598,0.776269213562303,-0.0316960601254356,1.36153469419192,0.560606494583212,0.0129170185274749,0.701618866914775,-1.1838250786265
"86",27,"c",-0.395284573596912,-1.65710126325373,-0.782444476129713,-1.43980575048667,-1.76742105611685,-0.824543185999362,1.21565263300005,-1.63262405596648,-1.50333584666869,-1.63117165862509,-0.319918819959976,-0.814306467889867,0.825489558186234,0.7306296081444,0.0129170185274749,0.805756703638331,-1.36366833835392
"87",27,"d",1.47763485242337,-0.304389580904282,0.101322754829009,-1.18625379289423,-1.02371938966623,-1.17928822315876,1.67454137525835,-1.41136291585664,-1.46945283233096,-1.43330815924627,1.35480111050936,0.468772760455928,1.44848755021163,0.899728662518136,0.724298731718152,-1.26987372967831,-0.974172985058898
"88",28,"a",-0.207992630994884,0.32458553255401,1.05816782207195,-0.859594350729835,-1.76742105611685,-0.601241211899706,-1.30823544942058,2.54643908824954,0.427995970581832,-0.77396136897643,-0.120347711594146,-0.231047763203441,0.187102566749957,0.0448374777869345,-1.21403494289991,0.563956134809113,-1.09812602679222
"89",28,"b",0.204049642729578,0.0498308335422072,2.21191972679641,0.333029266761099,0.0616623371850436,0.0146475396159198,-0.665791210258967,1.56982784541907,0.648235563777066,0.123929416372612,0.256426926796374,0.181961203900998,0.187102566749957,-0.790175154742335,0.386528307682667,-1.26987372967831,-0.684697509317957
"90",28,"c",-0.207992630994884,0.549076467493686,0.975656522937815,-0.575199482363332,-0.280017723215617,-0.283864067831345,-0.879939289979505,1.43716932336224,-0.164956780328415,-0.0295489548373516,-0.120347711594146,-0.242334201442247,0.215620051356113,0.983936340895609,-0.191515022178247,-1.26987372967831,-1.31756340435891
"91",28,"d",0.503716750892823,1.29540617000763,1.42000901496305,-0.402339061536845,-0.423288188714886,-0.387444382100362,-0.895235581388115,1.65333263548925,0.0891658272045482,-0.151956007081491,0.551161932345277,-0.231047763203441,1.31741041398225,-0.129039401358999,0.0129170185274749,-1.26987372967831,-0.703197360019423
"92",29,"a",1.51509324094377,4.80997697562679,-0.133498318004089,0.398022166445165,0.755451064333172,-0.387444382100362,0.251986274257626,-0.581358679997656,-0.317430344848192,0.2134108973113,1.35480111050936,1.2414158363898,0.410266814833308,-0.523964167197642,0.0129170185274749,0.805756703638331,-0.317793072811211
"93",29,"b",1.21542613278053,1.17805158095198,0.329087293448957,-1.07145213842296,-1.02371938966623,-1.17928822315876,1.50628216976364,-1.21343808154501,-1.41862831082436,-1.41415429167093,1.15064999197531,0.55819591504324,1.04302680885077,0.346754770202515,1.03491069321261,0.805756703638331,-0.351132600432137
"94",29,"c",0.990675801658096,0.0498308335422072,0.329087293448957,-1.18625379289423,-1.76742105611685,-1.05823496165989,1.61335620962391,-1.21343808154501,-1.45251132516209,-1.67050253439196,0.939572619753855,0.118680022129828,1.36153469419192,0.303805591934401,0.0129170185274749,0.701618866914775,-0.703197360019423
"95",29,"d",2.07696906874986,0.0498308335422072,1.01701230934648,-0.962870033917813,-1.3323834695194,-0.94003027821522,1.65924508384974,-1.03439329016179,-1.4016868036555,-1.53657930813935,1.79198383331452,1.77315133056991,0.327890695446074,-0.612436667134813,1.5955598365502,0.909894540361888,-0.187373566055081
