"","plot.index","mod","OM","P","Kppm","Mgppm","Cappm","pH","CEC","K","Mg","Ca","C","N","C.N","summalpha.light","summalpha.l","summalpha.o","summalpha.r"
"100",12,"b",0.101210899462558,-0.00106619364182199,0.737091004851111,0.160308047176517,0.130665405541589,-0.643041381467006,-0.00309188586334102,0.481257619232482,-0.0530707927164602,-0.11403612558081,0.096182084484093,-0.229084006370849,0.890574816397437,-1.05110373587865,0.108182281653566,-0.214936253592836,0.978626719461435
"101",12,"c",-0.957863469600605,-2.01725416099042,0.0719693111338272,0.29125943226191,-0.798848278382483,-0.404270319091721,-0.880352422360365,0.984743742845919,0.984101863025659,-0.506484230655206,-0.995837698002335,-1.13311324831011,0.150389843386446,-0.769616632281785,0.258238757848595,-0.214936253592836,0.978626719461435
"102",12,"d",0.0707734152734858,-0.00106619364182199,0.113138840892076,-0.318962119764456,-0.798848278382483,-0.288668802697919,-1.4013115083565,1.54208481476128,0.794403856991187,-0.215969772964321,0.096182084484093,0.182644140577155,-0.239870800938603,-1.16023063000387,-0.528366996485735,-0.214936253592836,0.0907782594025397
"103",13,"a",1.64149663623047,1.17832816166232,2.32906392101757,1.88060975862859,1.80311575268031,1.54249000312727,1.0322478886682,0.162167962032027,0.890403052188402,1.38334021024611,1.63050013399833,2.20839140929833,-0.927318198197512,0.449966698564357,-2.06329611031843,-0.214936253592836,0.978626719461435
"104",13,"b",1.64149663623047,1.17832816166232,2.02389992380346,1.79073281642884,1.74283479539047,1.54249000312727,0.939787728280523,0.162167962032027,0.878532400096671,1.37600325827328,1.63050013399833,2.13343995783326,-0.74735251955143,-0.950751199883747,-2.06329611031843,-0.214936253592836,0.978626719461435
"105",13,"c",0.963767968591799,1.00702779003248,2.79501867492682,1.76739914706571,1.6564480783892,1.54249000312727,0.830944549079347,0.552702139928561,0.972509741303822,1.33166698455863,0.962873859699962,1.58562369809565,-1.30566331170011,-0.0747839335561655,-2.06329611031843,-0.214936253592836,0.978626719461435
"106",13,"d",0.781489917549772,0.588630984010249,1.96144157908264,1.81371023261796,1.70056072210468,1.3760872925931,1.01212137747939,0.0723971197322189,0.830683959877547,1.22347036832935,0.789061063359399,1.5983920651563,-1.87170584760315,-1.05110373587865,-1.24369697074786,-0.214936253592836,0.978626719461435
"107",14,"a",0.556498939070116,-0.00106619364182199,0.810993273581933,0.468521902899561,-0.387531920779016,-0.643041381467006,-0.387040048568226,0.871791797129017,0.670896167285658,-0.393435049512156,0.55742085595291,0.392285544673369,0.585294577921622,0.588887042381029,0.258238757848595,-0.214936253592836,-1.50715964332267
"108",14,"b",0.433352816786087,-0.00106619364182199,0.774144783632534,1.02194458110142,-0.231156699136685,-0.288668802697919,-0.23555986906364,0.687395330716035,1.20927872489517,-0.337086852445827,0.430252810248949,0.206963887899389,0.723041137586141,0.848412678889184,0.108182281653566,-0.214936253592836,-1.76699916075119
"109",14,"c",0.580213841521042,0.323467581989857,0.699828467430746,0.815458055786438,-0.57248455209909,-0.643041381467006,-0.387040048568226,0.812459073709032,1.10946855301987,-0.557973889339642,0.598012174829583,0.369968146242043,0.723041137586141,-0.258296271022838,0.399174881533311,-0.214936253592836,0.978626719461435
"110",14,"d",-0.3001020689476,-0.00106619364182199,-0.181293677293786,-0.0603289392493497,-0.798848278382483,-0.766436893794045,0.929204572114901,-1.0509419966784,-0.911331243735347,-1.21952945130928,-0.308162545313666,-0.581504366781608,0.620051402045748,-0.323242472325964,0.0291260113900596,-0.214936253592836,-1.99940669043556
